seqnum,sex,province,age,DEP_TOTAL
9018,ชาย,กาฬสินธุ์,82,5795.28
9019,หญิง,บุรีรัมย์,55,3411.2
9020,ชาย,บุรีรัมย์,43,508.24
9021,หญิง,บุรีรัมย์,74,6752.78
9022,หญิง,บุรีรัมย์,50,3894.92
9023,หญิง,บุรีรัมย์,75,435
9024,หญิง,บุรีรัมย์,87,76.17
9025,ชาย,บุรีรัมย์,45,0
9026,หญิง,บุรีรัมย์,50,120181.57
9027,หญิง,บุรีรัมย์,26,0
9028,ชาย,บุรีรัมย์,39,697.68
9029,หญิง,บุรีรัมย์,37,8.51
9030,หญิง,บุรีรัมย์,79,10124.5
9031,หญิง,ศรีสะเกษ,48,0
9032,ชาย,บุรีรัมย์,57,500.01
9033,ชาย,กาฬสินธุ์,75,281.77
9034,ชาย,ปราจีนบุรี,48,612.16
9035,หญิง,บุรีรัมย์,69,746.55
9036,ชาย,บุรีรัมย์,45,11075.8
9037,ชาย,บุรีรัมย์,61,1875.43
9038,ชาย,บุรีรัมย์,40,1.03
9039,ชาย,กาฬสินธุ์,69,328.8
9040,หญิง,บุรีรัมย์,60,37.74
9041,หญิง,บุรีรัมย์,71,88.24
9042,ชาย,บุรีรัมย์,70,699.98
9043,ชาย,บุรีรัมย์,67,52.07
9044,หญิง,บุรีรัมย์,67,0.2
9045,หญิง,ขอนแก่น,168,500
9046,ชาย,ขอนแก่น,168,500
9047,หญิง,ขอนแก่น,64,10100
9048,ชาย,ไม่พบในฐานข้อมูล,168,500
9049,ชาย,ขอนแก่น,83,689.63
9050,ชาย,กาฬสินธุ์,69,10009.63
9051,ชาย,ขอนแก่น,168,500
9052,หญิง,ขอนแก่น,64,1305.1
9053,ชาย,ขอนแก่น,77,7375.71
9054,หญิง,ขอนแก่น,168,500
9055,ชาย,กรุงเทพมหานคร,77,503.25
9056,ชาย,บุรีรัมย์,50,8926.18
9057,ชาย,บุรีรัมย์,60,75.68
9058,ชาย,กาฬสินธุ์,70,13185.19
9059,หญิง,บุรีรัมย์,45,202.43
9060,ชาย,บุรีรัมย์,55,10062.41
9061,หญิง,บุรีรัมย์,26,3
9062,ชาย,บุรีรัมย์,55,60.89
9063,ชาย,บุรีรัมย์,52,617.77
9064,หญิง,ชลบุรี,42,0.03
9065,ชาย,บุรีรัมย์,48,91090.86
9066,หญิง,บุรีรัมย์,53,11000.35
9067,หญิง,บุรีรัมย์,34,12346.46
9068,หญิง,บุรีรัมย์,61,16948.27
9069,ชาย,บุรีรัมย์,40,6995.45
9070,หญิง,บุรีรัมย์,42,4275.86
9071,หญิง,บุรีรัมย์,54,994.2
9072,ชาย,บุรีรัมย์,66,12139.23
9073,ชาย,บุรีรัมย์,60,160077.96
9074,ชาย,บุรีรัมย์,47,2150483.46
9075,หญิง,บุรีรัมย์,76,45.2
9076,หญิง,บุรีรัมย์,64,209.86
9077,ชาย,บุรีรัมย์,53,5449.04
9078,ชาย,บุรีรัมย์,43,7.56
9079,หญิง,บุรีรัมย์,74,218623.93
9080,หญิง,บุรีรัมย์,49,69.44
9081,ชาย,บุรีรัมย์,62,66.43
9082,หญิง,บุรีรัมย์,30,110141.76
9083,ชาย,บุรีรัมย์,57,5309.12
9084,ชาย,บุรีรัมย์,80,0
9085,หญิง,บุรีรัมย์,41,467.55
9086,ชาย,กาฬสินธุ์,78,7669.39
9087,หญิง,กรุงเทพมหานคร,50,2910.52
9088,ชาย,บุรีรัมย์,44,122.87
9089,หญิง,บุรีรัมย์,72,835.71
9090,หญิง,บุรีรัมย์,45,9794.96
9091,หญิง,บุรีรัมย์,48,26.86
9092,ชาย,บุรีรัมย์,66,3181.21
9093,ชาย,บุรีรัมย์,50,0
9094,ชาย,กาฬสินธุ์,64,275.96
9095,ชาย,บุรีรัมย์,49,1151.31
9096,หญิง,จันทบุรี,81,3210.62
9097,ชาย,บุรีรัมย์,45,112448.13
9098,หญิง,บุรีรัมย์,80,240.13
9099,หญิง,บุรีรัมย์,43,3435.41
9100,ชาย,บุรีรัมย์,55,1005.34
9101,ชาย,บุรีรัมย์,73,16.12
9102,หญิง,บุรีรัมย์,61,15.97
9103,ชาย,บุรีรัมย์,50,0
9104,ชาย,กาฬสินธุ์,64,5.27
9105,หญิง,บุรีรัมย์,44,664.9
9106,หญิง,บุรีรัมย์,42,0
9107,ชาย,บุรีรัมย์,49,2035.01
9108,หญิง,บุรีรัมย์,45,349019.39
9109,หญิง,บุรีรัมย์,72,0
9110,ชาย,กาฬสินธุ์,62,2366.36
9111,ชาย,บุรีรัมย์,44,81.27
9112,หญิง,บุรีรัมย์,63,2947.41
9113,หญิง,บุรีรัมย์,68,31265.48
9114,หญิง,บุรีรัมย์,75,226.46
9115,ชาย,บุรีรัมย์,43,1333.97
9116,ชาย,บุรีรัมย์,55,30961.06
9117,หญิง,บุรีรัมย์,63,122895.65
9118,ชาย,บุรีรัมย์,69,683.1
9119,หญิง,บุรีรัมย์,58,39012.1
9120,ชาย,กาฬสินธุ์,68,3497.44
9121,หญิง,บุรีรัมย์,73,913.47
9122,ชาย,บุรีรัมย์,79,311053.23
9123,หญิง,บุรีรัมย์,78,3.77
9124,ชาย,บุรีรัมย์,40,41161.5
9125,หญิง,บุรีรัมย์,71,737.47
9126,หญิง,บุรีรัมย์,71,3825.54
9127,หญิง,บุรีรัมย์,58,89.66
9128,หญิง,บุรีรัมย์,67,6894.7
9129,หญิง,บุรีรัมย์,52,0
9130,หญิง,บุรีรัมย์,40,6990.97
9131,ชาย,กาฬสินธุ์,70,41830.22
9132,หญิง,บุรีรัมย์,47,918.31
9133,ชาย,บุรีรัมย์,68,0
9134,ชาย,บุรีรัมย์,45,1037.79
9135,ชาย,บุรีรัมย์,53,13711.26
9136,ชาย,บุรีรัมย์,50,1500.11
9137,หญิง,บุรีรัมย์,48,11731.87
9138,หญิง,บุรีรัมย์,59,2011.12
9139,หญิง,บุรีรัมย์,56,41552.11
9140,ชาย,กาฬสินธุ์,64,5595.38
9141,หญิง,บุรีรัมย์,36,0
9142,หญิง,บุรีรัมย์,61,5357.75
9143,หญิง,บุรีรัมย์,41,5613.22
9144,หญิง,บุรีรัมย์,53,10017.74
9145,ชาย,บุรีรัมย์,38,500.58
9146,หญิง,บุรีรัมย์,18,823.44
9147,หญิง,บุรีรัมย์,40,56845.98
9148,หญิง,บุรีรัมย์,55,30231.14
9149,ชาย,บุรีรัมย์,38,942.91
9150,หญิง,บุรีรัมย์,41,21630.72
9151,หญิง,บุรีรัมย์,54,15985.43
9152,หญิง,บุรีรัมย์,53,2653.65
9153,หญิง,บุรีรัมย์,58,4417.06
9154,หญิง,บุรีรัมย์,34,3.22
9155,ชาย,กาฬสินธุ์,86,4108.96
9156,หญิง,บุรีรัมย์,48,1956.33
9157,ชาย,บุรีรัมย์,35,7311.86
9158,หญิง,บุรีรัมย์,35,9.81
9159,หญิง,บุรีรัมย์,78,11534.83
9160,หญิง,บุรีรัมย์,44,78255.84
9161,หญิง,บุรีรัมย์,65,738.25
9162,ชาย,บุรีรัมย์,55,0.76
9163,หญิง,บุรีรัมย์,59,678.75
9164,หญิง,บุรีรัมย์,75,42.33
9165,ชาย,บุรีรัมย์,77,3065.39
9166,ชาย,บุรีรัมย์,63,718.6
9167,หญิง,บุรีรัมย์,47,500.01
9168,หญิง,บุรีรัมย์,68,100.86
9169,หญิง,บุรีรัมย์,65,5332.09
9170,หญิง,บุรีรัมย์,85,22465.5
9171,หญิง,บุรีรัมย์,47,130.24
9172,ชาย,กาฬสินธุ์,67,1583.84
9173,หญิง,บุรีรัมย์,35,641.29
9174,ชาย,บุรีรัมย์,58,101.11
9175,หญิง,บุรีรัมย์,57,10997.66
9176,หญิง,บุรีรัมย์,40,11586.68
9177,หญิง,บุรีรัมย์,47,0.71
9178,หญิง,บุรีรัมย์,57,200.18
9179,หญิง,บุรีรัมย์,65,84784.47
9180,ชาย,บุรีรัมย์,36,28816.14
9181,หญิง,บุรีรัมย์,81,225.16
9182,หญิง,บุรีรัมย์,37,7517.66
9183,หญิง,บุรีรัมย์,75,300.33
9184,หญิง,บุรีรัมย์,86,21
9185,หญิง,บุรีรัมย์,55,10092.59
9186,หญิง,บุรีรัมย์,76,12145.81
9187,ชาย,บุรีรัมย์,25,1040.7
9188,หญิง,บุรีรัมย์,36,6101.45
9189,หญิง,บุรีรัมย์,44,3384.5
9190,ชาย,กาฬสินธุ์,77,60658.6
9191,หญิง,บุรีรัมย์,50,80.03
9192,ชาย,บุรีรัมย์,75,516.15
9193,หญิง,บุรีรัมย์,53,86523.01
9194,หญิง,บุรีรัมย์,42,74766.24
9195,ชาย,กาฬสินธุ์,63,0
9196,หญิง,บุรีรัมย์,76,5386.79
9197,ชาย,บุรีรัมย์,53,15644.9
9198,ชาย,บุรีรัมย์,68,12.46
9199,หญิง,บุรีรัมย์,51,335212.71
9200,ชาย,บุรีรัมย์,49,982.5
9201,หญิง,บุรีรัมย์,51,742.67
9202,หญิง,บุรีรัมย์,43,42779.77
9203,หญิง,บุรีรัมย์,42,489.18
9204,หญิง,บุรีรัมย์,36,0
9205,ชาย,กาฬสินธุ์,68,3986.14
9206,ชาย,บุรีรัมย์,49,13640.11
9207,ชาย,บุรีรัมย์,54,0
9208,หญิง,บุรีรัมย์,53,191888.83
9209,ชาย,บุรีรัมย์,45,94496.54
9210,ชาย,บุรีรัมย์,47,431.46
9211,หญิง,บุรีรัมย์,37,8103.09
9212,ชาย,บุรีรัมย์,66,5416.75
9213,หญิง,บุรีรัมย์,73,71848.48
9214,หญิง,บุรีรัมย์,47,10956.91
9215,ชาย,บุรีรัมย์,45,70147.4
9216,หญิง,กาฬสินธุ์,83,2785.37
9217,หญิง,บุรีรัมย์,80,9965.71
9218,หญิง,บุรีรัมย์,39,9.48
9219,ชาย,บุรีรัมย์,23,1344.54
9220,หญิง,บุรีรัมย์,59,4326.9
9221,หญิง,บุรีรัมย์,44,37730.73
9222,ชาย,บุรีรัมย์,48,10728.2
9223,หญิง,กาฬสินธุ์,67,40328.89
9224,หญิง,บุรีรัมย์,54,96.99
9225,หญิง,บุรีรัมย์,44,4343.66
9226,ชาย,บุรีรัมย์,33,1210.7
9227,หญิง,บุรีรัมย์,70,0
9228,หญิง,บุรีรัมย์,69,207334.65
9229,ชาย,บุรีรัมย์,83,8313.23
9230,หญิง,บุรีรัมย์,42,0
9231,หญิง,บุรีรัมย์,56,371.79
9232,หญิง,บุรีรัมย์,54,0
9233,ชาย,บุรีรัมย์,48,6543.18
9234,หญิง,บุรีรัมย์,47,12129.31
9235,ชาย,บุรีรัมย์,57,6541.27
9236,ชาย,บุรีรัมย์,62,6379.84
9237,ชาย,กาฬสินธุ์,65,23.69
9238,หญิง,บุรีรัมย์,19,148834.3
9239,หญิง,บุรีรัมย์,20,25109.93
9240,ชาย,บุรีรัมย์,43,0.77
9241,หญิง,บุรีรัมย์,61,567.61
9242,ชาย,บุรีรัมย์,38,16154.6
9243,หญิง,บุรีรัมย์,56,0
9244,ชาย,บุรีรัมย์,75,237.96
9245,ชาย,บุรีรัมย์,60,0
9246,หญิง,บุรีรัมย์,26,0.96
9247,ชาย,บุรีรัมย์,61,11.05
9248,หญิง,บุรีรัมย์,76,72.68
9249,ชาย,บุรีรัมย์,48,296.73
9250,หญิง,บุรีรัมย์,57,12413.87
9251,ชาย,บุรีรัมย์,88,5324.62
9252,หญิง,พระนครศรีอยุธยา,71,1.38
9253,ชาย,กาฬสินธุ์,61,1283.41
9254,หญิง,บุรีรัมย์,40,25832.76
9255,หญิง,บุรีรัมย์,40,814.18
9256,ชาย,อุบลราชธานี,62,0
9257,หญิง,สุรินทร์,46,1929.48
9258,หญิง,บุรีรัมย์,52,2236.16
9259,ชาย,บุรีรัมย์,56,1101.3
9260,ชาย,บุรีรัมย์,77,5.91
9261,หญิง,กาฬสินธุ์,71,25162.26
9262,หญิง,ระยอง,47,10768.09
9263,หญิง,บุรีรัมย์,54,0.75
9264,ชาย,บุรีรัมย์,28,0
9265,หญิง,บุรีรัมย์,40,836.27
